eliminados,order_lcc,length_lcc,num_cc,a2tr_list
71,64,16611.61762409653,64,0.08696876600102406
72,63,15286.449521552553,65,0.08535586277521762
73,62,15037.1856051908,66,0.08376856118791602
74,62,15037.1856051908,67,0.0837173579109063
75,62,15037.1856051908,68,0.08356374807987711
76,51,12495.63537277962,69,0.06920122887864823
77,51,12495.63537277962,70,0.06643625192012288
78,50,12427.817602247109,71,0.06515616999487968
79,50,12427.817602247109,72,0.06459293394777266
80,50,12427.817602247109,73,0.0645673323092678
81,47,12134.042969247217,74,0.06095750128008193
82,47,12134.042969247217,75,0.060701484895033284
83,47,12134.042969247217,76,0.06057347670250896
84,47,12134.042969247217,77,0.060368663594470046
85,47,12134.042969247217,78,0.05995903737839222
86,47,12134.042969247217,79,0.05993343573988735
87,46,12023.74677710986,80,0.0587557603686636
88,39,7191.784380925665,81,0.04831029185867895
89,34,7609.010084387979,82,0.04139784946236559
90,34,7609.010084387979,83,0.04111623143881209
91,34,7609.010084387979,84,0.04093701996927803
92,33,7605.370029443338,85,0.04009216589861751
93,30,6761.056173179953,86,0.035944700460829496
94,30,6761.056173179953,87,0.03525345622119816
95,28,6516.74844403545,88,0.03381976446492575
96,28,6516.74844403545,89,0.033640552995391704
97,28,6516.74844403545,90,0.033461341525857655
98,28,6516.74844403545,91,0.032795698924731186
99,28,6516.74844403545,92,0.031029185867895544
100,28,6516.74844403545,93,0.030798771121351768
101,28,6516.74844403545,94,0.030440348182283666
102,28,6516.74844403545,95,0.029365079365079365
103,28,6516.74844403545,96,0.028853046594982078
104,28,6516.74844403545,97,0.028648233486943165
105,28,6516.74844403545,98,0.028289810547875063
106,28,6516.74844403545,99,0.028187403993855605
107,28,6516.74844403545,100,0.02795698924731183
108,28,6516.74844403545,101,0.027188940092165898
109,28,6516.74844403545,102,0.0268305171530978
110,28,6516.74844403545,103,0.025857654889912953
111,24,5244.057009703177,104,0.02339989759344598
112,23,5170.375261624022,105,0.0228110599078341
113,23,5170.375261624022,106,0.022657450076804916
114,23,5170.375261624022,107,0.02250384024577573
115,23,5170.375261624022,108,0.022478238607270867
116,23,5170.375261624022,109,0.02232462877624168
117,23,5170.375261624022,110,0.02227342549923195
118,23,5170.375261624022,111,0.021812596006144394
119,21,4813.425665576543,112,0.020737327188940093
120,21,4813.425665576543,113,0.020583717357910907
121,21,4813.425665576543,114,0.020455709165386585
122,21,4813.425665576543,115,0.02043010752688172
123,21,4813.425665576543,116,0.020225294418842805
124,21,4813.425665576543,117,0.019201228878648235
125,21,4813.425665576543,118,0.01894521249359959
126,21,4813.425665576543,119,0.01817716333845366
127,21,4813.425665576543,120,0.01810035842293907
128,21,4813.425665576543,121,0.017895545314900153
129,21,4813.425665576543,122,0.01786994367639529
130,21,4813.425665576543,123,0.017844342037890426
131,21,4813.425665576543,124,0.01769073220686124
132,19,4709.632808926229,125,0.016717869943676394
133,19,4709.632808926229,126,0.016641065028161803
134,19,4709.632808926229,127,0.016487455197132617
135,19,4709.632808926229,128,0.01638504864311316
136,19,4709.632808926229,129,0.0162826420890937
137,19,4709.632808926229,130,0.01620583717357911
138,19,4709.632808926229,131,0.016052227342549925
139,19,4709.632808926229,132,0.01584741423451101
140,19,4709.632808926229,133,0.01502816180235535
141,19,4709.632808926229,134,0.014772145417306707
142,19,4709.632808926229,135,0.014388120839733743
143,18,4562.703404108814,136,0.013927291346646185
144,16,3175.4703501961653,137,0.01187916026625704
145,16,3175.4703501961653,138,0.011827956989247311
146,16,3175.4703501961653,138,0.011827956989247311
147,16,3175.4703501961653,139,0.011725550435227855
148,16,3175.4703501961653,140,0.011546338965693804
149,15,3101.6039166826945,141,0.01116231438812084
150,11,2490.1594615008953,142,0.01003584229390681
151,11,2490.1594615008953,143,0.009984639016897081
152,10,5942.546224760541,144,0.009370199692780337
153,10,5942.546224760541,145,0.009216589861751152
154,10,5942.546224760541,146,0.00913978494623656
155,10,5942.546224760541,147,0.008909370199692781
156,10,5942.546224760541,148,0.008678955453149001
157,10,3008.553897719865,149,0.008269329237071172
158,10,3008.553897719865,150,0.008243727598566309
159,10,3008.553897719865,151,0.008064516129032258
160,10,3008.553897719865,152,0.00783410138248848
161,10,3008.553897719865,153,0.007808499743983615
162,10,3008.553897719865,154,0.007757296466973886
163,10,3008.553897719865,155,0.0077316948284690224
164,10,3008.553897719865,156,0.007629288274449565
165,9,2027.1430100606617,157,0.0070916538658474144
166,9,2027.1430100606617,158,0.006861239119303635
167,9,2027.1430100606617,159,0.006810035842293907
168,9,2027.1430100606617,160,0.006784434203789043
169,9,2027.1430100606617,161,0.006733230926779314
170,9,2027.1430100606617,162,0.0066820276497695855
171,9,2027.1430100606617,163,0.006630824372759856
172,9,2027.1430100606617,164,0.006554019457245264
173,9,2027.1430100606617,165,0.006528417818740399
174,8,1826.0254311043202,166,0.006016385048643113
175,8,1826.0254311043202,167,0.00593958013312852
176,8,1826.0254311043202,168,0.005837173579109063
177,8,1826.0254311043202,169,0.0058115719406041984
178,8,1826.0254311043202,170,0.005709165386584741
179,8,1826.0254311043202,171,0.0056835637480798775
180,8,1826.0254311043202,172,0.0056323604710701485
181,8,1826.0254311043202,173,0.00558115719406042
182,8,1826.0254311043202,174,0.005555555555555556
183,8,1826.0254311043202,175,0.005529953917050691
184,8,1826.0254311043202,176,0.005504352278545827
185,8,1826.0254311043202,177,0.005478750640040963
186,8,1826.0254311043202,178,0.0054531490015360985
187,8,1826.0254311043202,179,0.005427547363031234
188,8,1826.0254311043202,180,0.0054019457245263695
189,8,1826.0254311043202,181,0.005350742447516641
190,8,1826.0254311043202,182,0.005325140809011777
191,8,1826.0254311043202,183,0.0052739375320020486
192,8,1826.0254311043202,184,0.005145929339477727
193,8,1826.0254311043202,185,0.0050435227854582695
194,8,1826.0254311043202,186,0.0049923195084485405
195,8,1826.0254311043202,187,0.004838709677419355
196,8,1826.0254311043202,188,0.004685099846390169
197,8,1826.0254311043202,189,0.004531490015360983
198,7,320.9626666231542,190,0.004224270353302612
199,7,320.9626666231542,191,0.004147465437788019
200,7,320.9626666231542,192,0.00409626216077829
201,7,320.9626666231542,193,0.0038914490527393753
202,7,320.9626666231542,194,0.0038658474142345112
203,7,320.9626666231542,195,0.0038402457757296467
204,7,320.9626666231542,196,0.0038146441372247826
205,7,320.9626666231542,197,0.003763440860215054
206,7,320.9626666231542,198,0.003635432667690732
207,7,320.9626666231542,199,0.0033282130056323605
208,7,320.9626666231542,200,0.003277009728622632
209,7,320.9626666231542,201,0.0032514080901177678
210,7,320.9626666231542,202,0.003200204813108039
211,7,320.9626666231542,203,0.003097798259088582
212,7,320.9626666231542,204,0.0030721966205837174
213,7,320.9626666231542,205,0.0029953917050691246
214,7,320.9626666231542,206,0.00296979006656426
215,7,320.9626666231542,207,0.0029185867895545315
216,7,320.9626666231542,208,0.0028929851510496674
217,7,320.9626666231542,209,0.00279057859703021
218,7,320.9626666231542,210,0.0027649769585253456
219,7,320.9626666231542,211,0.0026625704045058884
220,7,320.9626666231542,212,0.0026369687660010243
221,7,320.9626666231542,213,0.0026113671274961598
222,7,320.9626666231542,214,0.0025857654889912957
223,7,320.9626666231542,215,0.002560163850486431
224,7,320.9626666231542,216,0.0025089605734767025
225,7,320.9626666231542,217,0.002457757296466974
226,7,320.9626666231542,218,0.002380952380952381
227,7,320.9626666231542,219,0.0023297491039426525
228,7,320.9626666231542,220,0.0022529441884280594
229,7,320.9626666231542,221,0.0022273425499231953
230,7,320.9626666231542,222,0.0022017409114183308
231,7,320.9626666231542,223,0.0021761392729134667
232,7,320.9626666231542,224,0.002124935995903738
233,7,320.9626666231542,225,0.0020993343573988735
234,7,320.9626666231542,226,0.0020737327188940094
235,7,320.9626666231542,227,0.002048131080389145
236,7,320.9626666231542,228,0.002022529441884281
237,7,320.9626666231542,229,0.0019969278033794163
238,7,320.9626666231542,230,0.001971326164874552
239,7,320.9626666231542,231,0.0019457245263696877
240,7,320.9626666231542,232,0.0019201228878648233
241,7,320.9626666231542,233,0.0018689196108550947
242,7,320.9626666231542,234,0.0018433179723502304
243,7,320.9626666231542,235,0.001817716333845366
244,7,320.9626666231542,236,0.0017665130568356375
245,6,300.56658856878306,237,0.0016129032258064516
246,6,300.56658856878306,238,0.0015873015873015873
247,6,300.56658856878306,239,0.001561699948796723
248,6,300.56658856878306,240,0.0015360983102918587
249,6,300.56658856878306,241,0.0015104966717869944
250,6,300.56658856878306,242,0.0014592933947772657
251,6,300.56658856878306,243,0.0014336917562724014
252,4,1161.095327527636,244,0.0012032770097286226
253,4,1161.095327527636,245,0.001152073732718894
254,4,1161.095327527636,246,0.0011264720942140297
255,4,1161.095327527636,247,0.0011008704557091654
256,4,1161.095327527636,248,0.001075268817204301
257,4,1161.095327527636,249,0.0010240655401945725
258,4,1161.095327527636,250,0.0009984639016897081
259,4,1161.095327527636,251,0.0009472606246799795
260,4,1161.095327527636,252,0.0009216589861751152
261,3,653.5578506301761,253,0.0008448540706605223
262,3,653.5578506301761,254,0.000819252432155658
263,3,653.5578506301761,255,0.0007936507936507937
264,3,1089.8826179878356,256,0.000742447516641065
265,3,238.0637484014211,257,0.0006912442396313364
266,3,238.0637484014211,258,0.0006400409626216078
267,3,238.0637484014211,259,0.0005888376856118792
268,3,238.0637484014211,260,0.0005632360471070148
269,3,238.0637484014211,261,0.0005376344086021505
270,3,238.0637484014211,262,0.0005120327700972862
271,3,106.93109977384596,263,0.0004608294930875576
272,3,106.93109977384596,264,0.0004352278545826933
273,2,227.45164321235404,265,0.00038402457757296467
274,2,227.45164321235404,266,0.00035842293906810036
275,2,227.45164321235404,267,0.00033282130056323605
276,2,227.45164321235404,268,0.00030721966205837174
277,2,227.45164321235404,269,0.0002816180235535074
278,2,227.45164321235404,270,0.0002560163850486431
279,2,227.45164321235404,271,0.0002304147465437788
280,2,227.45164321235404,272,0.0002048131080389145
281,2,227.45164321235404,273,0.00017921146953405018
282,2,227.45164321235404,274,0.00015360983102918587
283,2,227.45164321235404,275,0.00012800819252432156
284,2,227.45164321235404,276,0.00010240655401945725
285,2,314.9857139617605,277,7.680491551459293e-05
286,2,93.92150978343565,278,5.120327700972862e-05
287,2,718.7993461321456,279,2.560163850486431e-05
